Index;Class;Formula;Exp m/z;Total Abund;#C;#H;#N;#O;#S;H/C;N/C;O/C;S/C
7677;NO2S;C54H65NO2S;791,47275;1398432,65;54;65;1;2;1;1,2037;0,0185;0,037;0,0185
7678;NO2S;C55H67NO2S;805,489135;1113030;55;67;1;2;1;1,2182;0,0182;0,0364;0,0182
7679;NO2S;C58H73NO2S;847,535751;664840;58;73;1;2;1;1,2586;0,0172;0,0345;0,0172
7680;NO2S;C42H39NO2S;621,26938;759327;42;39;1;2;1;0,9286;0,0238;0,0476;0,0238
7681;NO2S;C47H49NO2S;691,348219;765054;47;49;1;2;1;1,0426;0,0213;0,0426;0,0213
7682;NO2S;C48H51NO2S;705,363365;763693;48;51;1;2;1;1,0625;0,0208;0,0417;0,0208
7683;NO2S;C50H55NO2S;733,395293;836862;50;55;1;2;1;1,1;0,02;0,04;0,02
7684;NO2S;C51H57NO2S;747,41061;1301271;51;57;1;2;1;1,1176;0,0196;0,0392;0,0196
7685;NO2S;C52H59NO2S;761,425993;960724;52;59;1;2;1;1,1346;0,0192;0,0385;0,0192
7686;NO2S;C53H61NO2S;775,44179;1117099,21;53;61;1;2;1;1,1509;0,0189;0,0377;0,0189
7687;NO2S;C54H63NO2S;789,457618;845775;54;63;1;2;1;1,1667;0,0185;0,037;0,0185
7688;NO2S;C55H65NO2S;803,47332;718294;55;65;1;2;1;1,1818;0,0182;0,0364;0,0182
7689;NO2S;C56H67NO2S;817,488601;707863;56;67;1;2;1;1,1964;0,0179;0,0357;0,0179
7690;NO2S;C57H69NO2S;831,504099;746036;57;69;1;2;1;1,2105;0,0175;0,0351;0,0175
7691;NO2S;C45H43NO2S;661,301121;816851;45;43;1;2;1;0,9556;0,0222;0,0444;0,0222
7692;NO2S;C46H45NO2S;675,3166;666281;46;45;1;2;1;0,9783;0,0217;0,0435;0,0217
7693;NO2S;C47H47NO2S;689,332138;729282;47;47;1;2;1;1;0,0213;0,0426;0,0213
7694;NO2S;C51H55NO2S;745,394984;718276;51;55;1;2;1;1,0784;0,0196;0,0392;0,0196
7695;NO2S;C52H57NO2S;759,410722;711153;52;57;1;2;1;1,0962;0,0192;0,0385;0,0192
7696;NO2S;C53H59NO2S;773,425966;704801;53;59;1;2;1;1,1132;0,0189;0,0377;0,0189
7697;NO2S;C57H67NO2S;829,4887;749424;57;67;1;2;1;1,1754;0,0175;0,0351;0,0175
7698;NS;C26H35NS;393,248443;587358;26;35;1;0;1;1,3462;0,0385;0;0,0385
7699;NS;C30H43NS;449,311367;496827;30;43;1;0;1;1,4333;0,0333;0;0,0333
7700;NS;C31H45NS;463,326406;543936;31;45;1;0;1;1,4516;0,0323;0;0,0323
7701;NS;C34H51NS;505,373923;549667;34;51;1;0;1;1,5;0,0294;0;0,0294
7702;NS;C35H53NS;519,389195;606477;35;53;1;0;1;1,5143;0,0286;0;0,0286
7703;NS;C29H39NS;433,279651;621188;29;39;1;0;1;1,3448;0,0345;0;0,0345
7704;NS;C30H41NS;447,295343;497718;30;41;1;0;1;1,3667;0,0333;0;0,0333
7705;NS;C32H45NS;475,326468;546715;32;45;1;0;1;1,4062;0,0312;0;0,0312
7706;NS;C34H49NS;503,358364;753551;34;49;1;0;1;1,4412;0,0294;0;0,0294
7707;NS;C35H51NS;517,373843;637157;35;51;1;0;1;1,4571;0,0286;0;0,0286
7708;NS;C36H53NS;531,389209;588699;36;53;1;0;1;1,4722;0,0278;0;0,0278
7709;NS;C37H55NS;545,405151;604846;37;55;1;0;1;1,4865;0,027;0;0,027
7710;NS;C38H57NS;559,420733;710596;38;57;1;0;1;1,5;0,0263;0;0,0263
7711;NS;C45H71NS;657,529856;666338;45;71;1;0;1;1,5778;0,0222;0;0,0222
7712;NS;C46H73NS;671,545886;859898;46;73;1;0;1;1,587;0,0217;0;0,0217
7713;NS;C30H39NS;445,279813;493858;30;39;1;0;1;1,3;0,0333;0;0,0333
7714;NS;C32H43NS;473,310731;706658;32;43;1;0;1;1,3438;0,0312;0;0,0312
7715;NS;C33H45NS;487,326601;657212;33;45;1;0;1;1,3636;0,0303;0;0,0303
7716;NS;C34H47NS;501,342437;574547;34;47;1;0;1;1,3824;0,0294;0;0,0294
7717;NS;C35H49NS;515,358151;638274;35;49;1;0;1;1,4;0,0286;0;0,0286
7718;NS;C37H53NS;543,389664;914166;37;53;1;0;1;1,4324;0,027;0;0,027
7719;NS;C38H55NS;557,405146;585267;38;55;1;0;1;1,4474;0,0263;0;0,0263
7720;NS;C39H57NS;571,420728;644173;39;57;1;0;1;1,4615;0,0256;0;0,0256
7721;NS;C40H59NS;585,436335;616873;40;59;1;0;1;1,475;0,025;0;0,025
7722;NS;C41H61NS;599,451595;858416;41;61;1;0;1;1,4878;0,0244;0;0,0244
7723;NS;C42H63NS;613,467086;936647;42;63;1;0;1;1,5;0,0238;0;0,0238
7724;NS;C43H65NS;627,483221;730133;43;65;1;0;1;1,5116;0,0233;0;0,0233
7725;NS;C44H67NS;641,498835;685810;44;67;1;0;1;1,5227;0,0227;0;0,0227
7726;NS;C45H69NS;655,514475;1110292;45;69;1;0;1;1,5333;0,0222;0;0,0222
7727;NS;C46H71NS;669,530165;713644;46;71;1;0;1;1,5435;0,0217;0;0,0217
7728;NS;C31H39NS;457,279547;759811;31;39;1;0;1;1,2581;0,0323;0;0,0323
7729;NS;C33H43NS;485,311062;588462;33;43;1;0;1;1,303;0,0303;0;0,0303
7730;NS;C34H45NS;499,326542;1399923,04;34;45;1;0;1;1,3235;0,0294;0;0,0294
7731;NS;C35H47NS;513,342212;928596;35;47;1;0;1;1,3429;0,0286;0;0,0286
7732;NS;C36H49NS;527,358094;1186678;36;49;1;0;1;1,3611;0,0278;0;0,0278
7733;NS;C37H51NS;541,373857;652631;37;51;1;0;1;1,3784;0,027;0;0,027
7734;NS;C38H53NS;555,389327;949726;38;53;1;0;1;1,3947;0,0263;0;0,0263
7735;NS;C39H55NS;569,405085;905298;39;55;1;0;1;1,4103;0,0256;0;0,0256
7736;NS;C40H57NS;583,420396;930746;40;57;1;0;1;1,425;0,025;0;0,025
7737;NS;C41H59NS;597,436279;904701;41;59;1;0;1;1,439;0,0244;0;0,0244
7738;NS;C42H61NS;611,451461;1948294,74;42;61;1;0;1;1,4524;0,0238;0;0,0238
7739;NS;C43H63NS;625,467406;1043249;43;63;1;0;1;1,4651;0,0233;0;0,0233
7740;NS;C44H65NS;639,483228;1141364;44;65;1;0;1;1,4773;0,0227;0;0,0227
7741;NS;C45H67NS;653,498716;1500104;45;67;1;0;1;1,4889;0,0222;0;0,0222
7742;NS;C48H73NS;695,54603;871109;48;73;1;0;1;1,5208;0,0208;0;0,0208
7743;NS;C49H75NS;709,56178;894967;49;75;1;0;1;1,5306;0,0204;0;0,0204
7744;NS;C50H77NS;723,577346;689767;50;77;1;0;1;1,54;0,02;0;0,02
7745;NS;C25H25NS;371,170221;701214;25;25;1;0;1;1;0,04;0;0,04
7746;NS;C28H31NS;413,217427;681424;28;31;1;0;1;1,1071;0,0357;0;0,0357
7747;NS;C32H39NS;469,279758;540242;32;39;1;0;1;1,2188;0,0312;0;0,0312
7748;NS;C33H41NS;483,295515;832125;33;41;1;0;1;1,2424;0,0303;0;0,0303
7749;NS;C34H43NS;497,311362;582401;34;43;1;0;1;1,2647;0,0294;0;0,0294
7750;NS;C35H45NS;511,327006;966570;35;45;1;0;1;1,2857;0,0286;0;0,0286
7751;NS;C36H47NS;525,342328;1122613;36;47;1;0;1;1,3056;0,0278;0;0,0278
7752;NS;C37H49NS;539,358266;593360;37;49;1;0;1;1,3243;0,027;0;0,027
7753;NS;C38H51NS;553,37382;1231043;38;51;1;0;1;1,3421;0,0263;0;0,0263
7754;NS;C39H53NS;567,389378;1256915;39;53;1;0;1;1,359;0,0256;0;0,0256
7755;NS;C40H55NS;581,405007;770121;40;55;1;0;1;1,375;0,025;0;0,025
7756;NS;C41H57NS;595,420587;1187468;41;57;1;0;1;1,3902;0,0244;0;0,0244
7757;NS;C42H59NS;609,435939;1135937;42;59;1;0;1;1,4048;0,0238;0;0,0238
7758;NS;C43H61NS;623,451549;1048081;43;61;1;0;1;1,4186;0,0233;0;0,0233
7759;NS;C44H63NS;637,467432;1419577;44;63;1;0;1;1,4318;0,0227;0;0,0227
7760;NS;C45H65NS;651,483162;1133565;45;65;1;0;1;1,4444;0,0222;0;0,0222
7761;NS;C46H67NS;665,499026;935758;46;67;1;0;1;1,4565;0,0217;0;0,0217
7762;NS;C47H69NS;679,514427;792985;47;69;1;0;1;1,4681;0,0213;0;0,0213
7763;NS;C48H71NS;693,530415;1087312;48;71;1;0;1;1,4792;0,0208;0;0,0208
7764;NS;C49H73NS;707,545713;948704;49;73;1;0;1;1,4898;0,0204;0;0,0204
7765;NS;C52H79NS;749,593328;792558;52;79;1;0;1;1,5192;0,0192;0;0,0192
7766;NS;C54H83NS;777,623812;747153;54;83;1;0;1;1,537;0,0185;0;0,0185
7767;NS;C30H33NS;439,232753;596456;30;33;1;0;1;1,1;0,0333;0;0,0333
7768;NS;C31H35NS;453,248356;757226;31;35;1;0;1;1,129;0,0323;0;0,0323
7769;NS;C32H37NS;467,264034;862683;32;37;1;0;1;1,1562;0,0312;0;0,0312
7770;NS;C33H39NS;481,279751;1375818,21;33;39;1;0;1;1,1818;0,0303;0;0,0303
7771;NS;C34H41NS;495,295285;1784419,27;34;41;1;0;1;1,2059;0,0294;0;0,0294
7772;NS;C35H43NS;509,311244;1097430;35;43;1;0;1;1,2286;0,0286;0;0,0286
7773;NS;C36H45NS;523,326699;1232299;36;45;1;0;1;1,25;0,0278;0;0,0278
7774;NS;C38H49NS;551,358347;793507;38;49;1;0;1;1,2895;0,0263;0;0,0263
7775;NS;C39H51NS;565,373625;1290450;39;51;1;0;1;1,3077;0,0256;0;0,0256
7776;NS;C40H53NS;579,389025;1385112;40;53;1;0;1;1,325;0,025;0;0,025
7777;NS;C41H55NS;593,404976;1360618,56;41;55;1;0;1;1,3415;0,0244;0;0,0244
7778;NS;C42H57NS;607,420299;1489987;42;57;1;0;1;1,3571;0,0238;0;0,0238
7779;NS;C43H59NS;621,436128;1543287;43;59;1;0;1;1,3721;0,0233;0;0,0233
7780;NS;C44H61NS;635,451902;1171073;44;61;1;0;1;1,3864;0,0227;0;0,0227
7781;NS;C45H63NS;649,46775;1135796;45;63;1;0;1;1,4;0,0222;0;0,0222
7782;NS;C46H65NS;663,483131;1501630;46;65;1;0;1;1,413;0,0217;0;0,0217
7783;NS;C47H67NS;677,498589;971856;47;67;1;0;1;1,4255;0,0213;0;0,0213
7784;NS;C48H69NS;691,514329;1087511;48;69;1;0;1;1,4375;0,0208;0;0,0208
7785;NS;C49H71NS;705,529961;1349701;49;71;1;0;1;1,449;0,0204;0;0,0204
7786;NS;C50H73NS;719,54575;979207;50;73;1;0;1;1,46;0,02;0;0,02
7787;NS;C51H75NS;733,56155;946574;51;75;1;0;1;1,4706;0,0196;0;0,0196
7788;NS;C52H77NS;747,577339;875043;52;77;1;0;1;1,4808;0,0192;0;0,0192
7789;NS;C53H79NS;761,593061;1006300;53;79;1;0;1;1,4906;0,0189;0;0,0189
7790;NS;C54H81NS;775,607796;728607;54;81;1;0;1;1,5;0,0185;0;0,0185
7791;NS;C55H83NS;789,624027;1102288;55;83;1;0;1;1,5091;0,0182;0;0,0182
7792;NS;C28H27NS;409,185905;634953;28;27;1;0;1;0,9643;0,0357;0;0,0357
7793;NS;C30H31NS;437,217375;529084;30;31;1;0;1;1,0333;0,0333;0;0,0333
7794;NS;C31H33NS;451,232678;723318;31;33;1;0;1;1,0645;0,0323;0;0,0323
7795;NS;C32H35NS;465,248302;600359;32;35;1;0;1;1,0938;0,0312;0;0,0312
7796;NS;C33H37NS;479,264021;1044114;33;37;1;0;1;1,1212;0,0303;0;0,0303
7797;NS;C34H39NS;493,279825;1719914,17;34;39;1;0;1;1,1471;0,0294;0;0,0294
7798;NS;C35H41NS;507,295389;710102;35;41;1;0;1;1,1714;0,0286;0;0,0286
7799;NS;C36H43NS;521,311095;1157527;36;43;1;0;1;1,1944;0,0278;0;0,0278
7800;NS;C37H45NS;535,326957;1489184,52;37;45;1;0;1;1,2162;0,027;0;0,027
7801;NS;C38H47NS;549,34247;1250429;38;47;1;0;1;1,2368;0,0263;0;0,0263
7802;NS;C39H49NS;563,357986;2211131,71;39;49;1;0;1;1,2564;0,0256;0;0,0256
7803;NS;C40H51NS;577,373629;1053093;40;51;1;0;1;1,275;0,025;0;0,025
7804;NS;C41H53NS;591,389086;1722156;41;53;1;0;1;1,2927;0,0244;0;0,0244
7805;NS;C42H55NS;605,404464;1618376;42;55;1;0;1;1,3095;0,0238;0;0,0238
7806;NS;C43H57NS;619,420198;1699937;43;57;1;0;1;1,3256;0,0233;0;0,0233
7807;NS;C44H59NS;633,436323;1173325;44;59;1;0;1;1,3409;0,0227;0;0,0227
7808;NS;C45H61NS;647,451673;1620588;45;61;1;0;1;1,3556;0,0222;0;0,0222
7809;NS;C46H63NS;661,46753;1250159;46;63;1;0;1;1,3696;0,0217;0;0,0217
7810;NS;C47H65NS;675,483226;1568773;47;65;1;0;1;1,383;0,0213;0;0,0213
7811;NS;C48H67NS;689,498758;911068;48;67;1;0;1;1,3958;0,0208;0;0,0208
7812;NS;C49H69NS;703,514749;1342244;49;69;1;0;1;1,4082;0,0204;0;0,0204
7813;NS;C50H71NS;717,530526;1319310;50;71;1;0;1;1,42;0,02;0;0,02
7814;NS;C51H73NS;731,545907;1471175;51;73;1;0;1;1,4314;0,0196;0;0,0196
7815;NS;C52H75NS;745,561742;700176;52;75;1;0;1;1,4423;0,0192;0;0,0192
7816;NS;C53H77NS;759,577257;1047033;53;77;1;0;1;1,4528;0,0189;0;0,0189
7817;NS;C54H79NS;773,592881;708902;54;79;1;0;1;1,463;0,0185;0;0,0185
7818;NS;C55H81NS;787,608122;958013;55;81;1;0;1;1,4727;0,0182;0;0,0182
7819;NS;C56H83NS;801,623687;746082;56;83;1;0;1;1,4821;0,0179;0;0,0179
7820;NS;C57H85NS;815,639689;730362;57;85;1;0;1;1,4912;0,0175;0;0,0175
7821;NS;C27H23NS;393,154623;630362;27;23;1;0;1;0,8519;0,037;0;0,037
7822;NS;C30H29NS;435,201463;734028;30;29;1;0;1;0,9667;0,0333;0;0,0333
7823;NS;C31H31NS;449,217168;715098;31;31;1;0;1;1;0,0323;0;0,0323
7824;NS;C32H33NS;463,232758;1038902;32;33;1;0;1;1,0312;0,0312;0;0,0312
7825;NS;C34H37NS;491,264377;633523;34;37;1;0;1;1,0882;0,0294;0;0,0294
7826;NS;C35H39NS;505,279533;1265590,69;35;39;1;0;1;1,1143;0,0286;0;0,0286
7827;NS;C36H41NS;519,295428;603065;36;41;1;0;1;1,1389;0,0278;0;0,0278
7828;NS;C37H43NS;533,310998;1179760;37;43;1;0;1;1,1622;0,027;0;0,027
7829;NS;C38H45NS;547,326631;1136785;38;45;1;0;1;1,1842;0,0263;0;0,0263
7830;NS;C39H47NS;561,342479;1399493;39;47;1;0;1;1,2051;0,0256;0;0,0256
7831;NS;C40H49NS;575,358206;840049;40;49;1;0;1;1,225;0,025;0;0,025
7832;NS;C41H51NS;589,373347;1153596;41;51;1;0;1;1,2439;0,0244;0;0,0244
7833;NS;C42H53NS;603,388834;1330767;42;53;1;0;1;1,2619;0,0238;0;0,0238
7834;NS;C43H55NS;617,404883;1654129,78;43;55;1;0;1;1,2791;0,0233;0;0,0233
7835;NS;C44H57NS;631,420483;1088924;44;57;1;0;1;1,2955;0,0227;0;0,0227
7836;NS;C45H59NS;645,436033;1541031;45;59;1;0;1;1,3111;0,0222;0;0,0222
7837;NS;C46H61NS;659,451867;1560480;46;61;1;0;1;1,3261;0,0217;0;0,0217
7838;NS;C47H63NS;673,467815;1082168;47;63;1;0;1;1,3404;0,0213;0;0,0213
7839;NS;C48H65NS;687,483049;1417885;48;65;1;0;1;1,3542;0,0208;0;0,0208
7840;NS;C49H67NS;701,498833;1391359;49;67;1;0;1;1,3673;0,0204;0;0,0204
7841;NS;C50H69NS;715,514298;1412494;50;69;1;0;1;1,38;0,02;0;0,02
7842;NS;C51H71NS;729,530441;872311;51;71;1;0;1;1,3922;0,0196;0;0,0196
7843;NS;C52H73NS;743,54573;1202167;52;73;1;0;1;1,4038;0,0192;0;0,0192
7844;NS;C53H75NS;757,561621;855824;53;75;1;0;1;1,4151;0,0189;0;0,0189
7845;NS;C54H77NS;771,577308;881384;54;77;1;0;1;1,4259;0,0185;0;0,0185
7846;NS;C56H81NS;799,60841;857706;56;81;1;0;1;1,4464;0,0179;0;0,0179
7847;NS;C29H25NS;419,170419;522520;29;25;1;0;1;0,8621;0,0345;0;0,0345
7848;NS;C30H27NS;433,185966;679728;30;27;1;0;1;0,9;0,0333;0;0,0333
7849;NS;C31H29NS;447,20161;785558;31;29;1;0;1;0,9355;0,0323;0;0,0323
7850;NS;C34H35NS;489,248618;1075210,5;34;35;1;0;1;1,0294;0,0294;0;0,0294
7851;NS;C35H37NS;503,263973;600280;35;37;1;0;1;1,0571;0,0286;0;0,0286
7852;NS;C36H39NS;517,279817;660881;36;39;1;0;1;1,0833;0,0278;0;0,0278
7853;NS;C37H41NS;531,295618;733130;37;41;1;0;1;1,1081;0,027;0;0,027
7854;NS;C38H43NS;545,311111;680383;38;43;1;0;1;1,1316;0,0263;0;0,0263
7855;NS;C39H45NS;559,327076;1000120;39;45;1;0;1;1,1538;0,0256;0;0,0256
7856;NS;C40H47NS;573,342409;976698;40;47;1;0;1;1,175;0,025;0;0,025
7857;NS;C41H49NS;587,35808;1298253;41;49;1;0;1;1,1951;0,0244;0;0,0244
7858;NS;C42H51NS;601,373314;1307353;42;51;1;0;1;1,2143;0,0238;0;0,0238
7859;NS;C43H53NS;615,388857;1562783,74;43;53;1;0;1;1,2326;0,0233;0;0,0233
7860;NS;C44H55NS;629,404934;791440;44;55;1;0;1;1,25;0,0227;0;0,0227
7861;NS;C45H57NS;643,420291;1752037,55;45;57;1;0;1;1,2667;0,0222;0;0,0222
7862;NS;C46H59NS;657,436186;1461842;46;59;1;0;1;1,2826;0,0217;0;0,0217
7863;NS;C47H61NS;671,451956;1233131;47;61;1;0;1;1,2979;0,0213;0;0,0213
7864;NS;C48H63NS;685,467406;1109724;48;63;1;0;1;1,3125;0,0208;0;0,0208
7865;NS;C49H65NS;699,483137;1646550;49;65;1;0;1;1,3265;0,0204;0;0,0204
7866;NS;C50H67NS;713,499014;1057160;50;67;1;0;1;1,34;0,02;0;0,02
7867;NS;C51H69NS;727,514722;960736;51;69;1;0;1;1,3529;0,0196;0;0,0196
7868;NS;C52H71NS;741,530245;1417302;52;71;1;0;1;1,3654;0,0192;0;0,0192
7869;NS;C54H75NS;769,561414;678436;54;75;1;0;1;1,3889;0,0185;0;0,0185
7870;NS;C56H79NS;797,592465;1031790;56;79;1;0;1;1,4107;0,0179;0;0,0179
7871;NS;C57H81NS;811,608674;732541;57;81;1;0;1;1,4211;0,0175;0;0,0175
7872;NS;C58H83NS;825,624545;745818;58;83;1;0;1;1,431;0,0172;0;0,0172
7873;NS;C35H35NS;501,248539;763739;35;35;1;0;1;1;0,0286;0;0,0286
7874;NS;C36H37NS;515,264258;783965;36;37;1;0;1;1,0278;0,0278;0;0,0278
7875;NS;C37H39NS;529,27989;666700;37;39;1;0;1;1,0541;0,027;0;0,027
7876;NS;C38H41NS;543,295531;803175;38;41;1;0;1;1,0789;0,0263;0;0,0263
7877;NS;C39H43NS;557,311126;1772020,28;39;43;1;0;1;1,1026;0,0256;0;0,0256
7878;NS;C40H45NS;571,326533;1173825;40;45;1;0;1;1,125;0,025;0;0,025
7879;NS;C41H47NS;585,342301;712862;41;47;1;0;1;1,1463;0,0244;0;0,0244
7880;NS;C42H49NS;599,357952;1125349;42;49;1;0;1;1,1667;0,0238;0;0,0238
7881;NS;C43H51NS;613,373438;1085371;43;51;1;0;1;1,186;0,0233;0;0,0233
7882;NS;C44H53NS;627,389052;1543623;44;53;1;0;1;1,2045;0,0227;0;0,0227
7883;NS;C45H55NS;641,404912;1044259;45;55;1;0;1;1,2222;0,0222;0;0,0222
7884;NS;C46H57NS;655,420377;1083781;46;57;1;0;1;1,2391;0,0217;0;0,0217
7885;NS;C47H59NS;669,436174;1608476;47;59;1;0;1;1,2553;0,0213;0;0,0213
7886;NS;C49H63NS;697,467678;1470888;49;63;1;0;1;1,2857;0,0204;0;0,0204
7887;NS;C50H65NS;711,483061;1233276;50;65;1;0;1;1,3;0,02;0;0,02
7888;NS;C51H67NS;725,498822;1076802;51;67;1;0;1;1,3137;0,0196;0;0,0196
7889;NS;C52H69NS;739,514601;1333933;52;69;1;0;1;1,3269;0,0192;0;0,0192
7890;NS;C53H71NS;753,530697;838442;53;71;1;0;1;1,3396;0,0189;0;0,0189
7891;NS;C54H73NS;767,545445;1569626;54;73;1;0;1;1,3519;0,0185;0;0,0185
7892;NS;C55H75NS;781,561141;740772;55;75;1;0;1;1,3636;0,0182;0;0,0182
7893;NS;C56H77NS;795,577493;883821;56;77;1;0;1;1,375;0,0179;0;0,0179
7894;NS;C57H79NS;809,592927;761497;57;79;1;0;1;1,386;0,0175;0;0,0175
7895;NS;C35H33NS;499,233148;747830;35;33;1;0;1;0,9429;0,0286;0;0,0286
7896;NS;C39H41NS;555,295645;771281;39;41;1;0;1;1,0513;0,0256;0;0,0256
7897;NS;C40H43NS;569,310815;818438;40;43;1;0;1;1,075;0,025;0;0,025
7898;NS;C41H45NS;583,326623;692655;41;45;1;0;1;1,0976;0,0244;0;0,0244
7899;NS;C42H47NS;597,342352;850162;42;47;1;0;1;1,119;0,0238;0;0,0238
7900;NS;C43H49NS;611,357707;1226038;43;49;1;0;1;1,1395;0,0233;0;0,0233
7901;NS;C44H51NS;625,373218;1017635;44;51;1;0;1;1,1591;0,0227;0;0,0227
7902;NS;C45H53NS;639,389309;681637;45;53;1;0;1;1,1778;0,0222;0;0,0222
7903;NS;C46H55NS;653,405161;1160761;46;55;1;0;1;1,1957;0,0217;0;0,0217
7904;NS;C47H57NS;667,420617;960205;47;57;1;0;1;1,2128;0,0213;0;0,0213
7905;NS;C49H61NS;695,452192;751607;49;61;1;0;1;1,2449;0,0204;0;0,0204
7906;NS;C50H63NS;709,467626;1622890;50;63;1;0;1;1,26;0,02;0;0,02
7907;NS;C51H65NS;723,483511;1103196;51;65;1;0;1;1,2745;0,0196;0;0,0196
7908;NS;C52H67NS;737,49908;971005;52;67;1;0;1;1,2885;0,0192;0;0,0192
7909;NS;C53H69NS;751,514499;1146796;53;69;1;0;1;1,3019;0,0189;0;0,0189
7910;NS;C54H71NS;765,529938;961290;54;71;1;0;1;1,3148;0,0185;0;0,0185
7911;NS;C55H73NS;779,545979;1051324;55;73;1;0;1;1,3273;0,0182;0;0,0182
7912;NS;C56H75NS;793,560996;828264;56;75;1;0;1;1,3393;0,0179;0;0,0179
7913;NS;C57H77NS;807,577186;775217;57;77;1;0;1;1,3509;0,0175;0;0,0175
7914;NS;C61H85NS;863,639021;800361;61;85;1;0;1;1,3934;0,0164;0;0,0164
7915;NS;C33H27NS;469,185527;548183;33;27;1;0;1;0,8182;0,0303;0;0,0303
7916;NS;C34H29NS;483,201289;713442;34;29;1;0;1;0,8529;0,0294;0;0,0294
7917;NS;C39H39NS;553,279704;675573;39;39;1;0;1;1;0,0256;0;0,0256
7918;NS;C40H41NS;567,295402;999304;40;41;1;0;1;1,025;0,025;0;0,025
7919;NS;C43H47NS;609,341989;808373;43;47;1;0;1;1,093;0,0233;0;0,0233
7920;NS;C44H49NS;623,357794;709764;44;49;1;0;1;1,1136;0,0227;0;0,0227
7921;NS;C45H51NS;637,373705;1000362;45;51;1;0;1;1,1333;0,0222;0;0,0222
7922;NS;C46H53NS;651,389205;848494;46;53;1;0;1;1,1522;0,0217;0;0,0217
7923;NS;C47H55NS;665,404907;980094;47;55;1;0;1;1,1702;0,0213;0;0,0213
7924;NS;C49H59NS;693,436362;954049;49;59;1;0;1;1,2041;0,0204;0;0,0204
7925;NS;C51H63NS;721,467405;1014255;51;63;1;0;1;1,2353;0,0196;0;0,0196
7926;NS;C52H65NS;735,483105;758277;52;65;1;0;1;1,25;0,0192;0;0,0192
7927;NS;C53H67NS;749,499068;939432;53;67;1;0;1;1,2642;0,0189;0;0,0189
7928;NS;C54H69NS;763,513973;868276;54;69;1;0;1;1,2778;0,0185;0;0,0185
7929;NS;C55H71NS;777,529895;1462927;55;71;1;0;1;1,2909;0,0182;0;0,0182
7930;NS;C56H73NS;791,54576;774238;56;73;1;0;1;1,3036;0,0179;0;0,0179
7931;NS;C57H75NS;805,561435;821446;57;75;1;0;1;1,3158;0,0175;0;0,0175
7932;NS;C58H77NS;819,57752;780395;58;77;1;0;1;1,3276;0,0172;0;0,0172
7933;NS;C59H79NS;833,592816;673012;59;79;1;0;1;1,339;0,0169;0;0,0169
7934;NS;C60H81NS;847,608871;657733;60;81;1;0;1;1,35;0,0167;0;0,0167
7935;NS;C61H83NS;861,624058;815681;61;83;1;0;1;1,3607;0,0164;0;0,0164
7936;NS;C39H37NS;551,264295;746645;39;37;1;0;1;0,9487;0,0256;0;0,0256
7937;NS;C40H39NS;565,279682;1094022;40;39;1;0;1;0,975;0,025;0;0,025
7938;NS;C41H41NS;579,295371;630797;41;41;1;0;1;1;0,0244;0;0,0244
7939;NS;C42H43NS;593,310676;1107728;42;43;1;0;1;1,0238;0,0238;0;0,0238
7940;NS;C43H45NS;607,326363;949687;43;45;1;0;1;1,0465;0,0233;0;0,0233
7941;NS;C45H49NS;635,357918;906611;45;49;1;0;1;1,0889;0,0222;0;0,0222
7942;NS;C46H51NS;649,373464;1257125;46;51;1;0;1;1,1087;0,0217;0;0,0217
7943;NS;C47H53NS;663,3891;971183;47;53;1;0;1;1,1277;0,0213;0;0,0213
7944;NS;C48H55NS;677,404991;777792;48;55;1;0;1;1,1458;0,0208;0;0,0208
7945;NS;C50H59NS;705,436252;748728;50;59;1;0;1;1,18;0,02;0;0,02
7946;NS;C51H61NS;719,451926;755580;51;61;1;0;1;1,1961;0,0196;0;0,0196
7947;NS;C52H63NS;733,467673;881029;52;63;1;0;1;1,2115;0,0192;0;0,0192
7948;NS;C53H65NS;747,483448;908572;53;65;1;0;1;1,2264;0,0189;0;0,0189
7949;NS;C54H67NS;761,498823;1191639;54;67;1;0;1;1,2407;0,0185;0;0,0185
7950;NS;C55H69NS;775,514076;904924;55;69;1;0;1;1,2545;0,0182;0;0,0182
7951;NS;C59H77NS;831,577024;695474;59;77;1;0;1;1,3051;0,0169;0;0,0169
7952;NS;C39H35NS;549,248512;761455;39;35;1;0;1;0,8974;0,0256;0;0,0256
7953;NS;C40H37NS;563,264147;605825;40;37;1;0;1;0,925;0,025;0;0,025
7954;NS;C45H47NS;633,342255;689215;45;47;1;0;1;1,0444;0,0222;0;0,0222
7955;NS;C46H49NS;647,358085;814045;46;49;1;0;1;1,0652;0,0217;0;0,0217
7956;NS;C47H51NS;661,373976;671520;47;51;1;0;1;1,0851;0,0213;0;0,0213
7957;NS;C48H53NS;675,389304;839541;48;53;1;0;1;1,1042;0,0208;0;0,0208
7958;NS;C49H55NS;689,404903;781645;49;55;1;0;1;1,1224;0,0204;0;0,0204
7959;NS;C50H57NS;703,420461;808919;50;57;1;0;1;1,14;0,02;0;0,02
7960;NS;C51H59NS;717,436381;717570;51;59;1;0;1;1,1569;0,0196;0;0,0196
7961;NS;C52H61NS;731,451829;706621;52;61;1;0;1;1,1731;0,0192;0;0,0192
7962;NS;C55H67NS;773,498278;799011;55;67;1;0;1;1,2182;0,0182;0;0,0182
7963;NS;C56H69NS;787,514132;933948;56;69;1;0;1;1,2321;0,0179;0;0,0179
